campaignid,sample,latitude_dd,longitude_dd,marine.park,method,url,funding
2022-03_Dongara_BOSS,DB098,-29.3067,114.8091,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB098.mp4,FRDC
2022-03_Dongara_BOSS,DB099,-29.3382,114.809,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB099.mp4,FRDC
2022-03_Dongara_BOSS,DB100,-29.339,114.8359,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB100.mp4,FRDC
2022-03_Dongara_BOSS,DB101,-29.3054,114.8353,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB101.mp4,FRDC
2022-03_Dongara_BOSS,DB102,-29.2711,114.8365,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB102.mp4,FRDC
2022-03_Dongara_BOSS,DB103,-29.271,114.8594,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB103.mp4,FRDC
2022-03_Dongara_BOSS,DB104,-29.2776,114.8594,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB104.mp4,FRDC
2022-03_Dongara_BOSS,DB105,-29.2918,114.8611,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB105.mp4,FRDC
2022-03_Dongara_BOSS,DB106,-29.3019,114.861,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB106.mp4,FRDC
2022-03_Dongara_BOSS,DB107,-29.3189,114.8621,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB107.mp4,FRDC
2022-03_Dongara_BOSS,DB108,-29.3321,114.8648,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB108.mp4,FRDC
2022-03_Dongara_BOSS,DB109,-29.3388,114.8642,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB109.mp4,FRDC
2022-03_Dongara_BOSS,DB110,-29.3418,114.8552,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB110.mp4,FRDC
2022-03_Dongara_BOSS,DB111,-29.3452,114.8729,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB111.mp4,FRDC
2022-03_Dongara_BOSS,DB112,-29.3445,114.874,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB112.mp4,FRDC
2022-03_Dongara_BOSS,DB113,-29.3435,114.874,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB113.mp4,FRDC
2022-03_Dongara_BOSS,DB114,-29.3442,114.8737,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB114.mp4,FRDC
2022-03_Dongara_BOSS,DB115,-29.345,114.8761,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB115.mp4,FRDC
2022-03_Dongara_BOSS,DB116,-29.3442,114.8715,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB116.mp4,FRDC
2022-03_Dongara_BOSS,DB117,-29.346,114.8862,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB117.mp4,FRDC
2022-03_Dongara_BOSS,DB118,-29.3477,114.8892,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB118.mp4,FRDC
2022-03_Dongara_BOSS,DB119,-29.3532,114.8976,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB119.mp4,FRDC
2022-03_Dongara_BOSS,DB120,-29.3553,114.8992,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB120.mp4,FRDC
2022-03_Dongara_BOSS,DB121,-29.3407,114.8966,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB121.mp4,FRDC
2022-03_Dongara_BOSS,DB122,-29.3413,114.8959,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB122.mp4,FRDC
2022-03_Dongara_BOSS,DB123,-29.3374,114.8982,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB123.mp4,FRDC
2022-03_Dongara_BOSS,DB124,-29.336,114.884,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB124.mp4,FRDC
2022-03_Dongara_BOSS,DB125,-29.34,114.8773,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB125.mp4,FRDC
2022-03_Dongara_BOSS,DB126,-29.3396,114.8736,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB126.mp4,FRDC
2022-03_Dongara_BOSS,DB127,-29.3304,114.8662,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB127.mp4,FRDC
2022-03_Dongara_BOSS,DB128,-29.3326,114.867,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB128.mp4,FRDC
2022-03_Dongara_BOSS,DB129,-29.3192,114.8671,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB129.mp4,FRDC
2022-03_Dongara_BOSS,DB130,-29.3185,114.8747,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB130.mp4,FRDC
2022-03_Dongara_BOSS,DB131,-29.3187,114.9212,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB131.mp4,FRDC
2022-03_Dongara_BOSS,DB132,-29.3215,114.919,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB132.mp4,FRDC
2022-03_Dongara_BOSS,DB133,-29.3349,114.9172,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB133.mp4,FRDC
2022-03_Dongara_BOSS,DB134,-29.3289,114.9082,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB134.mp4,FRDC
2022-03_Dongara_BOSS,DB135,-29.3258,114.9082,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB135.mp4,FRDC
2022-03_Dongara_BOSS,DB136,-29.318,114.903,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB136.mp4,FRDC
2022-03_Dongara_BOSS,DB137,-29.3099,114.8979,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB137.mp4,FRDC
2022-03_Dongara_BOSS,DB138,-29.3117,114.9016,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB138.mp4,FRDC
2022-03_Dongara_BOSS,DB139,-29.3109,114.9102,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB139.mp4,FRDC
2022-03_Dongara_BOSS,DB140,-29.3042,114.9083,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB140.mp4,FRDC
2022-03_Dongara_BOSS,DB141,-29.3059,114.902,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB141.mp4,FRDC
2022-03_Dongara_BOSS,DB142,-29.3019,114.8826,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB142.mp4,FRDC
2022-03_Dongara_BOSS,DB143,-29.3028,114.8762,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB143.mp4,FRDC
2022-03_Dongara_BOSS,DB144,-29.3043,114.8682,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB144.mp4,FRDC
2022-03_Dongara_BOSS,DB145,-29.2962,114.8684,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB145.mp4,FRDC
2022-03_Dongara_BOSS,DB146,-29.286,114.8693,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB146.mp4,FRDC
2022-03_Dongara_BOSS,DB147,-29.2818,114.8803,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB147.mp4,FRDC
2022-03_Dongara_BOSS,DB148,-29.2818,114.8807,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB148.mp4,FRDC
2022-03_Dongara_BOSS,DB149,-29.2795,114.8993,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB149.mp4,FRDC
2022-03_Dongara_BOSS,DB150,-29.2675,114.9066,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB150.mp4,FRDC
2022-03_Dongara_BOSS,DB151,-29.2682,114.8943,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB151.mp4,FRDC
2022-03_Dongara_BOSS,DB152,-29.2686,114.878,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB152.mp4,FRDC
2022-03_Dongara_BOSS,DB153,-29.2502,114.8613,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB153.mp4,FRDC
2022-03_Dongara_BOSS,DB154,-29.2517,114.8403,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB154.mp4,FRDC
2022-03_Dongara_BOSS,DB155,-29.2511,114.8185,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB155.mp4,FRDC
2022-03_Dongara_BOSS,DB156,-29.2108,114.8073,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB156.mp4,FRDC
2022-03_Dongara_BOSS,DB157,-29.209,114.8383,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB157.mp4,FRDC
2022-03_Dongara_BOSS,DB158,-29.2083,114.8578,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB158.mp4,FRDC
2022-03_Dongara_BOSS,DB159,-29.2071,114.8648,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB159.mp4,FRDC
2022-03_Dongara_BOSS,DB160,-29.2073,114.8806,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB160.mp4,FRDC
2022-03_Dongara_BOSS,DB161,-29.2072,114.8802,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB161.mp4,FRDC
2022-03_Dongara_BOSS,DB162,-29.2066,114.8925,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB162.mp4,FRDC
2022-03_Dongara_BOSS,DB163,-29.2058,114.8933,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB163.mp4,FRDC
2022-03_Dongara_BOSS,DB164,-29.1729,114.8827,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB164.mp4,FRDC
2022-03_Dongara_BOSS,DB165,-29.173,114.8819,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB165.mp4,FRDC
2022-03_Dongara_BOSS,DB166,-29.1742,114.871,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB166.mp4,FRDC
2022-03_Dongara_BOSS,DB167,-29.1773,114.8482,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB167.mp4,FRDC
2022-03_Dongara_BOSS,DB168,-29.1775,114.841,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB168.mp4,FRDC
2022-03_Dongara_BOSS,DB169,-29.1752,114.8181,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB169.mp4,FRDC
2022-03_Dongara_BOSS,DB170,-29.1774,114.796,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB170.mp4,FRDC
2022-03_Dongara_BOSS,DB171,-29.1429,114.7913,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB171.mp4,FRDC
2022-03_Dongara_BOSS,DB172,-29.1418,114.7995,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB172.mp4,FRDC
2022-03_Dongara_BOSS,DB173,-29.1404,114.8171,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB173.mp4,FRDC
2022-03_Dongara_BOSS,DB174,-29.1392,114.8398,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB174.mp4,FRDC
2022-03_Dongara_BOSS,DB175,-29.1365,114.8589,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB175.mp4,FRDC
2022-03_Dongara_BOSS,DB176,-29.1342,114.8702,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB176.mp4,FRDC
2022-03_Dongara_BOSS,DB177,-29.1342,114.8725,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB177.mp4,FRDC
2022-03_Dongara_BOSS,DB178,-29.1344,114.8734,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB178.mp4,FRDC
2022-03_Dongara_BOSS,DB179,-29.152,114.8771,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB179.mp4,FRDC
2022-03_Dongara_BOSS,DB180,-29.153,114.8754,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB180.mp4,FRDC
2022-03_Dongara_BOSS,DB181,-29.154,114.8661,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB181.mp4,FRDC
2022-03_Dongara_BOSS,DB182,-29.1581,114.842,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB182.mp4,FRDC
2022-03_Dongara_BOSS,DB183,-29.1594,114.8314,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB183.mp4,FRDC
2022-03_Dongara_BOSS,DB184,-29.1615,114.8119,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB184.mp4,FRDC
2022-03_Dongara_BOSS,DB185,-29.1915,114.8333,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB185.mp4,FRDC
2022-03_Dongara_BOSS,DB186,-29.1889,114.8472,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB186.mp4,FRDC
2022-03_Dongara_BOSS,DB187,-29.188,114.8635,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB187.mp4,FRDC
2022-03_Dongara_BOSS,DB189,-29.1865,114.8834,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB189.mp4,FRDC
2022-03_Dongara_BOSS,DB190,-29.1859,114.8869,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB190.mp4,FRDC
2022-03_Dongara_BOSS,DB191,-29.186,114.8883,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB191.mp4,FRDC
2022-03_Dongara_BOSS,DB192,-29.1866,114.8898,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB192.mp4,FRDC
2022-03_Dongara_BOSS,DB193,-29.2222,114.9049,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB193.mp4,FRDC
2022-03_Dongara_BOSS,DB194,-29.2234,114.9037,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB194.mp4,FRDC
2022-03_Dongara_BOSS,DB195,-29.2246,114.9011,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB195.mp4,FRDC
2022-03_Dongara_BOSS,DB196,-29.2248,114.8895,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB196.mp4,FRDC
2022-03_Dongara_BOSS,DB197,-29.2267,114.8843,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB197.mp4,FRDC
2022-03_Dongara_BOSS,DB198,-29.2271,114.8737,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB198.mp4,FRDC
2022-03_Dongara_BOSS,DB199,-29.2277,114.864,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB199.mp4,FRDC
2022-03_Dongara_BOSS,DB200,-29.228,114.8536,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB200.mp4,FRDC
2022-03_Dongara_BOSS,DB201,-29.2507,114.8703,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB201.mp4,FRDC
2022-03_Dongara_BOSS,DB202,-29.2507,114.8783,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB202.mp4,FRDC
2022-03_Dongara_BOSS,DB203,-29.2508,114.8965,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB203.mp4,FRDC
2022-03_Dongara_BOSS,DB204,-29.2507,114.9088,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB204.mp4,FRDC
2022-03_Dongara_BOSS,DB205,-29.2507,114.9145,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB205.mp4,FRDC
2022-03_Dongara_BOSS,DB206,-29.2704,114.9133,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB206.mp4,FRDC
2022-03_Dongara_BOSS,DB207,-29.2748,114.9121,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB207.mp4,FRDC
2022-03_Dongara_BOSS,DB208,-29.2757,114.9115,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB208.mp4,FRDC
2022-03_Dongara_BOSS,DB209,-29.2944,114.9207,Dongara,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2022-03_Dongara_BOSS/DB209.mp4,FRDC
